Time	 AnchTen1	 FairTen1	 
(s)	 (N)       	 (N)       	 
0.05791	 6.63186e+07	 6.64918e+07	 
0.05801	 6.63571e+07	 6.65289e+07	 
0.05811	 6.63973e+07	 6.65675e+07	 
0.05821	 6.64392e+07	 6.66077e+07	 
0.05831	 6.64826e+07	 6.66494e+07	 
0.05841	 6.65276e+07	 6.66925e+07	 
0.05851	 6.65742e+07	 6.67371e+07	 
0.05861	 6.66222e+07	 6.67831e+07	 
0.05871	 6.66718e+07	 6.68304e+07	 
0.05881	 6.67229e+07	 6.68791e+07	 
0.05891	 6.67754e+07	 6.69291e+07	 
0.05901	 6.68293e+07	 6.69804e+07	 
0.05911	 6.68846e+07	 6.70329e+07	 
0.05921	 6.69412e+07	 6.70866e+07	 
0.05931	 6.69991e+07	 6.71414e+07	 
0.05941	 6.70584e+07	 6.71974e+07	 
0.05951	 6.71188e+07	 6.72545e+07	 
0.05961	 6.71805e+07	 6.73126e+07	 
0.05971	 6.72433e+07	 6.73717e+07	 
0.05981	 6.73072e+07	 6.74318e+07	 
0.05991	 6.73721e+07	 6.74928e+07	 
0.06001	 6.74381e+07	 6.75547e+07	 
0.06011	 6.75051e+07	 6.76174e+07	 
0.06021	 6.7573e+07	 6.76809e+07	 
0.06031	 6.76417e+07	 6.77452e+07	 
0.06041	 6.77113e+07	 6.78102e+07	 
0.06051	 6.77817e+07	 6.78759e+07	 
0.06061	 6.78528e+07	 6.79422e+07	 
0.06071	 6.79245e+07	 6.8009e+07	 
0.06081	 6.79969e+07	 6.80764e+07	 
0.06091	 6.80698e+07	 6.81443e+07	 
0.06101	 6.81433e+07	 6.82126e+07	 
0.06111	 6.82171e+07	 6.82813e+07	 
0.06121	 6.82914e+07	 6.83504e+07	 
0.06131	 6.83661e+07	 6.84198e+07	 
0.06141	 6.8441e+07	 6.84895e+07	 
0.06151	 6.85162e+07	 6.85593e+07	 
0.06161	 6.85915e+07	 6.86294e+07	 
0.06171	 6.8667e+07	 6.86996e+07	 
0.06181	 6.87425e+07	 6.87698e+07	 
0.06191	 6.88181e+07	 6.88401e+07	 
0.06201	 6.88936e+07	 6.89105e+07	 
0.06211	 6.89691e+07	 6.89808e+07	 
0.06221	 6.90444e+07	 6.9051e+07	 
0.06231	 6.91196e+07	 6.91211e+07	 
0.06241	 6.91945e+07	 6.9191e+07	 
0.06251	 6.92692e+07	 6.92607e+07	 
0.06261	 6.93435e+07	 6.93302e+07	 
0.06271	 6.94175e+07	 6.93995e+07	 
0.06281	 6.94911e+07	 6.94684e+07	 
0.06291	 6.95642e+07	 6.95369e+07	 
0.06301	 6.96368e+07	 6.96051e+07	 
0.06311	 6.97089e+07	 6.96729e+07	 
0.06321	 6.97805e+07	 6.97403e+07	 
0.06331	 6.98514e+07	 6.98071e+07	 
0.06341	 6.99217e+07	 6.98734e+07	 
0.06351	 6.99913e+07	 6.99392e+07	 
0.06361	 7.00602e+07	 7.00045e+07	 
0.06371	 7.01284e+07	 7.00691e+07	 
0.06381	 7.01958e+07	 7.01331e+07	 
0.06391	 7.02625e+07	 7.01965e+07	 
0.06401	 7.03283e+07	 7.02591e+07	 
0.06411	 7.03932e+07	 7.03211e+07	 
0.06421	 7.04574e+07	 7.03824e+07	 
0.06431	 7.05206e+07	 7.04429e+07	 
0.06441	 7.05829e+07	 7.05026e+07	 
0.06451	 7.06443e+07	 7.05616e+07	 
0.06461	 7.07048e+07	 7.06197e+07	 
0.06471	 7.07643e+07	 7.06771e+07	 
0.06481	 7.08228e+07	 7.07335e+07	 
0.06491	 7.08804e+07	 7.07892e+07	 
0.06501	 7.09369e+07	 7.08439e+07	 
0.06511	 7.09925e+07	 7.08978e+07	 
0.06521	 7.1047e+07	 7.09508e+07	 
0.06531	 7.11005e+07	 7.10028e+07	 
0.06541	 7.1153e+07	 7.10539e+07	 
0.06551	 7.12044e+07	 7.11041e+07	 
0.06561	 7.12548e+07	 7.11534e+07	 
0.06571	 7.13041e+07	 7.12017e+07	 
0.06581	 7.13524e+07	 7.1249e+07	 
0.06591	 7.13996e+07	 7.12954e+07	 
0.06601	 7.14457e+07	 7.13408e+07	 
0.06611	 7.14908e+07	 7.13852e+07	 
0.06621	 7.15348e+07	 7.14286e+07	 
0.06631	 7.15778e+07	 7.1471e+07	 
0.06641	 7.16196e+07	 7.15124e+07	 
0.06651	 7.16605e+07	 7.15528e+07	 
0.06661	 7.17002e+07	 7.15921e+07	 
0.06671	 7.17389e+07	 7.16305e+07	 
0.06681	 7.17765e+07	 7.16679e+07	 
0.06691	 7.1813e+07	 7.17042e+07	 
0.06701	 7.18485e+07	 7.17395e+07	 
0.06711	 7.18829e+07	 7.17738e+07	 
0.06721	 7.19162e+07	 7.1807e+07	 
0.06731	 7.19485e+07	 7.18392e+07	 
0.06741	 7.19797e+07	 7.18704e+07	 
0.06751	 7.20099e+07	 7.19006e+07	 
0.06761	 7.20391e+07	 7.19297e+07	 
0.06771	 7.20671e+07	 7.19578e+07	 
0.06781	 7.20942e+07	 7.19848e+07	 
0.06791	 7.21202e+07	 7.20108e+07	 
0.06801	 7.21451e+07	 7.20358e+07	 
0.06811	 7.2169e+07	 7.20597e+07	 
0.06821	 7.21919e+07	 7.20826e+07	 
0.06831	 7.22137e+07	 7.21044e+07	 
0.06841	 7.22345e+07	 7.21252e+07	 
0.06851	 7.22543e+07	 7.2145e+07	 
0.06861	 7.2273e+07	 7.21637e+07	 
0.06871	 7.22907e+07	 7.21813e+07	 
0.06881	 7.23073e+07	 7.21979e+07	 
0.06891	 7.2323e+07	 7.22135e+07	 
0.06901	 7.23376e+07	 7.22279e+07	 
0.06911	 7.23511e+07	 7.22414e+07	 
0.06921	 7.23637e+07	 7.22538e+07	 
0.06931	 7.23751e+07	 7.22651e+07	 
0.06941	 7.23856e+07	 7.22753e+07	 
0.06951	 7.2395e+07	 7.22845e+07	 
0.06961	 7.24034e+07	 7.22926e+07	 
0.06971	 7.24107e+07	 7.22997e+07	 
0.06981	 7.2417e+07	 7.23056e+07	 
0.06991	 7.24222e+07	 7.23105e+07	 
0.07001	 7.24264e+07	 7.23143e+07	 
0.07011	 7.24295e+07	 7.2317e+07	 
0.07021	 7.24316e+07	 7.23187e+07	 
0.07031	 7.24326e+07	 7.23192e+07	 
0.0704	 7.24325e+07	 7.23188e+07	 
0.0705	 7.24315e+07	 7.23172e+07	 
0.0706	 7.24293e+07	 7.23146e+07	 
0.0707	 7.24261e+07	 7.23108e+07	 
0.0708	 7.24218e+07	 7.23059e+07	 
0.0709	 7.24164e+07	 7.22999e+07	 
0.071	 7.24098e+07	 7.22928e+07	 
0.0711	 7.24022e+07	 7.22846e+07	 
0.0712	 7.23934e+07	 7.22752e+07	 
0.0713	 7.23835e+07	 7.22647e+07	 
0.0714	 7.23725e+07	 7.2253e+07	 
0.0715	 7.23603e+07	 7.22403e+07	 
0.0716	 7.2347e+07	 7.22264e+07	 
0.0717	 7.23326e+07	 7.22113e+07	 
0.0718	 7.2317e+07	 7.21952e+07	 
0.0719	 7.23002e+07	 7.21779e+07	 
0.072	 7.22822e+07	 7.21595e+07	 
0.0721	 7.22631e+07	 7.21399e+07	 
0.0722	 7.22429e+07	 7.21192e+07	 
0.0723	 7.22214e+07	 7.20974e+07	 
0.0724	 7.21988e+07	 7.20745e+07	 
0.0725	 7.2175e+07	 7.20505e+07	 
0.0726	 7.215e+07	 7.20254e+07	 
0.0727	 7.21239e+07	 7.19992e+07	 
0.0728	 7.20966e+07	 7.19719e+07	 
0.0729	 7.20681e+07	 7.19435e+07	 
0.073	 7.20384e+07	 7.1914e+07	 
0.0731	 7.20076e+07	 7.18835e+07	 
0.0732	 7.19757e+07	 7.18519e+07	 
0.0733	 7.19425e+07	 7.18193e+07	 
0.0734	 7.19083e+07	 7.17857e+07	 
0.0735	 7.18729e+07	 7.17511e+07	 
0.0736	 7.18364e+07	 7.17155e+07	 
0.0737	 7.17988e+07	 7.16789e+07	 
0.0738	 7.17601e+07	 7.16413e+07	 
0.0739	 7.17203e+07	 7.16029e+07	 
0.074	 7.16795e+07	 7.15635e+07	 
0.0741	 7.16377e+07	 7.15232e+07	 
0.0742	 7.15948e+07	 7.14821e+07	 
0.0743	 7.15509e+07	 7.14401e+07	 
0.0744	 7.15061e+07	 7.13973e+07	 
0.0745	 7.14603e+07	 7.13537e+07	 
0.0746	 7.14136e+07	 7.13094e+07	 
0.0747	 7.13661e+07	 7.12643e+07	 
0.0748	 7.13176e+07	 7.12185e+07	 
0.0749	 7.12684e+07	 7.1172e+07	 
0.075	 7.12183e+07	 7.11248e+07	 
0.0751	 7.11675e+07	 7.10771e+07	 
0.0752	 7.1116e+07	 7.10287e+07	 
0.0753	 7.10637e+07	 7.09798e+07	 
0.0754	 7.10108e+07	 7.09304e+07	 
0.0755	 7.09574e+07	 7.08805e+07	 
0.0756	 7.09033e+07	 7.08301e+07	 
0.0757	 7.08487e+07	 7.07794e+07	 
0.0758	 7.07936e+07	 7.07282e+07	 
0.0759	 7.07381e+07	 7.06767e+07	 
0.076	 7.06822e+07	 7.06249e+07	 
0.0761	 7.06259e+07	 7.05728e+07	 
0.0762	 7.05693e+07	 7.05204e+07	 
0.0763	 7.05125e+07	 7.04679e+07	 
0.0764	 7.04554e+07	 7.04151e+07	 
0.0765	 7.03981e+07	 7.03623e+07	 
0.0766	 7.03407e+07	 7.03094e+07	 
0.0767	 7.02833e+07	 7.02564e+07	 
0.0768	 7.02258e+07	 7.02034e+07	 
0.0769	 7.01682e+07	 7.01504e+07	 
0.077	 7.01108e+07	 7.00974e+07	 
0.0771	 7.00534e+07	 7.00445e+07	 
0.0772	 6.99962e+07	 6.99918e+07	 
0.0773	 6.99392e+07	 6.99392e+07	 
0.0774	 6.98824e+07	 6.98868e+07	 
0.0775	 6.98258e+07	 6.98347e+07	 
0.0776	 6.97696e+07	 6.97828e+07	 
0.0777	 6.97137e+07	 6.97311e+07	 
0.0778	 6.96582e+07	 6.96799e+07	 
0.0779	 6.96032e+07	 6.96289e+07	 
0.078	 6.95486e+07	 6.95784e+07	 
0.0781	 6.94945e+07	 6.95282e+07	 
0.0782	 6.9441e+07	 6.94786e+07	 
0.0783	 6.9388e+07	 6.94294e+07	 
0.0784	 6.93356e+07	 6.93807e+07	 
0.0785	 6.92839e+07	 6.93325e+07	 
0.0786	 6.92329e+07	 6.92849e+07	 
0.0787	 6.91825e+07	 6.92379e+07	 
0.0788	 6.91329e+07	 6.91915e+07	 
0.0789	 6.90841e+07	 6.91457e+07	 
0.079	 6.9036e+07	 6.91005e+07	 
0.0791	 6.89887e+07	 6.90561e+07	 
0.0792	 6.89423e+07	 6.90124e+07	 
0.0793	 6.88967e+07	 6.89693e+07	 
0.0794	 6.88519e+07	 6.89271e+07	 
0.0795	 6.88081e+07	 6.88855e+07	 
0.0796	 6.87651e+07	 6.88448e+07	 
0.0797	 6.87231e+07	 6.88049e+07	 
0.0798	 6.8682e+07	 6.87657e+07	 
0.0799	 6.86419e+07	 6.87274e+07	 
0.08	 6.86027e+07	 6.86899e+07	 
0.0801	 6.85645e+07	 6.86533e+07	 
0.0802	 6.85273e+07	 6.86176e+07	 
0.0803	 6.84911e+07	 6.85827e+07	 
0.0804	 6.84559e+07	 6.85487e+07	 
0.0805	 6.84216e+07	 6.85157e+07	 
0.0806	 6.83884e+07	 6.84835e+07	 
0.0807	 6.83562e+07	 6.84522e+07	 
0.0808	 6.83251e+07	 6.84219e+07	 
0.0809	 6.82949e+07	 6.83925e+07	 
0.081	 6.82658e+07	 6.83641e+07	 
0.0811	 6.82378e+07	 6.83366e+07	 
0.0812	 6.82107e+07	 6.83101e+07	 
0.0813	 6.81847e+07	 6.82845e+07	 
0.0814	 6.81597e+07	 6.82599e+07	 
0.0815	 6.81358e+07	 6.82363e+07	 
0.0816	 6.81129e+07	 6.82136e+07	 
0.0817	 6.8091e+07	 6.81919e+07	 
0.0818	 6.80702e+07	 6.81712e+07	 
0.0819	 6.80504e+07	 6.81515e+07	 
0.082	 6.80316e+07	 6.81327e+07	 
0.0821	 6.80139e+07	 6.8115e+07	 
0.0822	 6.79971e+07	 6.80982e+07	 
0.0823	 6.79814e+07	 6.80824e+07	 
0.0824	 6.79667e+07	 6.80676e+07	 
0.0825	 6.79531e+07	 6.80537e+07	 
0.0826	 6.79404e+07	 6.80409e+07	 
0.0827	 6.79287e+07	 6.80291e+07	 
0.0828	 6.79181e+07	 6.80182e+07	 
0.0829	 6.79084e+07	 6.80083e+07	 
0.083	 6.78998e+07	 6.79994e+07	 
0.0831	 6.78921e+07	 6.79915e+07	 
0.0832	 6.78855e+07	 6.79845e+07	 
0.0833	 6.78798e+07	 6.79786e+07	 
0.0834	 6.78751e+07	 6.79736e+07	 
0.0835	 6.78714e+07	 6.79695e+07	 
0.0836	 6.78686e+07	 6.79665e+07	 
0.0837	 6.78668e+07	 6.79644e+07	 
0.0838	 6.7866e+07	 6.79633e+07	 
0.0839	 6.78662e+07	 6.79631e+07	 
0.084	 6.78673e+07	 6.79639e+07	 
0.0841	 6.78694e+07	 6.79657e+07	 
0.0842	 6.78725e+07	 6.79684e+07	 
0.0843	 6.78765e+07	 6.79721e+07	 
0.0844	 6.78814e+07	 6.79767e+07	 
0.0845	 6.78873e+07	 6.79822e+07	 
0.0846	 6.78942e+07	 6.79887e+07	 
0.0847	 6.79019e+07	 6.79961e+07	 
0.0848	 6.79107e+07	 6.80045e+07	 
0.0849	 6.79203e+07	 6.80137e+07	 
0.085	 6.79309e+07	 6.80239e+07	 
0.0851	 6.79424e+07	 6.8035e+07	 
0.0852	 6.79548e+07	 6.80469e+07	 
0.0853	 6.79681e+07	 6.80598e+07	 
0.0854	 6.79824e+07	 6.80735e+07	 
0.0855	 6.79975e+07	 6.80882e+07	 
0.0856	 6.80135e+07	 6.81036e+07	 
0.0857	 6.80305e+07	 6.812e+07	 
0.0858	 6.80483e+07	 6.81372e+07	 
0.0859	 6.8067e+07	 6.81552e+07	 
0.086	 6.80865e+07	 6.8174e+07	 
0.0861	 6.81069e+07	 6.81937e+07	 
0.0862	 6.81282e+07	 6.82142e+07	 
0.0863	 6.81503e+07	 6.82354e+07	 
0.0864	 6.81732e+07	 6.82575e+07	 
0.0865	 6.8197e+07	 6.82803e+07	 
0.0866	 6.82216e+07	 6.83038e+07	 
0.0867	 6.82469e+07	 6.83281e+07	 
0.0868	 6.82731e+07	 6.83531e+07	 
0.0869	 6.83e+07	 6.83788e+07	 
0.087	 6.83277e+07	 6.84053e+07	 
0.0871	 6.83561e+07	 6.84324e+07	 
0.0872	 6.83852e+07	 6.84601e+07	 
0.0873	 6.84151e+07	 6.84885e+07	 
0.0874	 6.84457e+07	 6.85176e+07	 
0.0875	 6.84769e+07	 6.85472e+07	 
0.0876	 6.85088e+07	 6.85774e+07	 
0.0877	 6.85413e+07	 6.86082e+07	 
0.0878	 6.85745e+07	 6.86396e+07	 
0.0879	 6.86082e+07	 6.86715e+07	 
0.088	 6.86426e+07	 6.87039e+07	 
0.0881	 6.86775e+07	 6.87369e+07	 
0.0882	 6.87129e+07	 6.87703e+07	 
0.0883	 6.87488e+07	 6.88041e+07	 
0.0884	 6.87853e+07	 6.88384e+07	 
0.0885	 6.88222e+07	 6.88731e+07	 
0.0886	 6.88595e+07	 6.89082e+07	 
0.0887	 6.88973e+07	 6.89436e+07	 
0.0888	 6.89355e+07	 6.89794e+07	 
0.0889	 6.8974e+07	 6.90156e+07	 
0.089	 6.90129e+07	 6.9052e+07	 
0.0891	 6.90521e+07	 6.90887e+07	 
0.0892	 6.90916e+07	 6.91257e+07	 
0.0893	 6.91314e+07	 6.91629e+07	 
0.0894	 6.91714e+07	 6.92003e+07	 
0.0895	 6.92116e+07	 6.9238e+07	 
0.0896	 6.9252e+07	 6.92757e+07	 
0.0897	 6.92925e+07	 6.93137e+07	 
0.0898	 6.93332e+07	 6.93517e+07	 
0.0899	 6.9374e+07	 6.93899e+07	 
0.09	 6.94149e+07	 6.94281e+07	 
0.0901	 6.94559e+07	 6.94664e+07	 
0.0902	 6.94968e+07	 6.95047e+07	 
0.0903	 6.95378e+07	 6.9543e+07	 
0.0904	 6.95787e+07	 6.95813e+07	 
0.0905	 6.96196e+07	 6.96196e+07	 
0.0906	 6.96604e+07	 6.96578e+07	 
0.0907	 6.97011e+07	 6.96959e+07	 
0.0908	 6.97417e+07	 6.97339e+07	 
0.0909	 6.97821e+07	 6.97719e+07	 
0.091	 6.98224e+07	 6.98096e+07	 
0.0911	 6.98624e+07	 6.98472e+07	 
0.0912	 6.99023e+07	 6.98847e+07	 
0.0913	 6.99419e+07	 6.99219e+07	 
0.0914	 6.99812e+07	 6.99589e+07	 
0.0915	 7.00202e+07	 6.99957e+07	 
0.0916	 7.0059e+07	 7.00322e+07	 
0.0917	 7.00974e+07	 7.00685e+07	 
0.0918	 7.01355e+07	 7.01045e+07	 
0.0919	 7.01732e+07	 7.01401e+07	 
0.092	 7.02105e+07	 7.01754e+07	 
0.0921	 7.02474e+07	 7.02104e+07	 
0.0922	 7.02839e+07	 7.02451e+07	 
0.0923	 7.032e+07	 7.02793e+07	 
0.0924	 7.03556e+07	 7.03132e+07	 
0.0925	 7.03908e+07	 7.03467e+07	 
0.0926	 7.04255e+07	 7.03798e+07	 
0.0927	 7.04597e+07	 7.04124e+07	 
0.0928	 7.04934e+07	 7.04446e+07	 
0.0929	 7.05266e+07	 7.04763e+07	 
0.093	 7.05592e+07	 7.05076e+07	 
0.0931	 7.05914e+07	 7.05384e+07	 
0.0932	 7.06229e+07	 7.05688e+07	 
0.0933	 7.0654e+07	 7.05986e+07	 
0.0934	 7.06844e+07	 7.06279e+07	 
0.0935	 7.07143e+07	 7.06567e+07	 
0.0936	 7.07436e+07	 7.0685e+07	 
0.0937	 7.07723e+07	 7.07127e+07	 
0.0938	 7.08004e+07	 7.07399e+07	 
0.0939	 7.08279e+07	 7.07666e+07	 
0.094	 7.08548e+07	 7.07927e+07	 
0.0941	 7.08811e+07	 7.08182e+07	 
0.0942	 7.09068e+07	 7.08432e+07	 
0.0943	 7.09318e+07	 7.08675e+07	 
0.0944	 7.09563e+07	 7.08913e+07	 
0.0945	 7.098e+07	 7.09145e+07	 
0.0946	 7.10032e+07	 7.09371e+07	 
0.0947	 7.10257e+07	 7.09591e+07	 
0.0948	 7.10476e+07	 7.09805e+07	 
0.0949	 7.10688e+07	 7.10013e+07	 
0.095	 7.10894e+07	 7.10215e+07	 
0.0951	 7.11093e+07	 7.1041e+07	 
0.0952	 7.11285e+07	 7.10599e+07	 
0.0953	 7.11472e+07	 7.10782e+07	 
0.0954	 7.11651e+07	 7.10959e+07	 
0.0955	 7.11824e+07	 7.11129e+07	 
0.0956	 7.11991e+07	 7.11293e+07	 
0.0957	 7.12151e+07	 7.11451e+07	 
0.0958	 7.12304e+07	 7.11602e+07	 
0.0959	 7.12451e+07	 7.11747e+07	 
0.096	 7.12591e+07	 7.11885e+07	 
0.0961	 7.12724e+07	 7.12016e+07	 
0.0962	 7.12851e+07	 7.12141e+07	 
0.0963	 7.12971e+07	 7.1226e+07	 
0.0964	 7.13085e+07	 7.12372e+07	 
0.0965	 7.13192e+07	 7.12477e+07	 
0.0966	 7.13292e+07	 7.12576e+07	 
0.0967	 7.13385e+07	 7.12668e+07	 
0.0968	 7.13472e+07	 7.12753e+07	 
0.0969	 7.13552e+07	 7.12832e+07	 
0.097	 7.13626e+07	 7.12904e+07	 
0.0971	 7.13692e+07	 7.12969e+07	 
0.0972	 7.13752e+07	 7.13028e+07	 
0.0973	 7.13806e+07	 7.13079e+07	 
0.0974	 7.13852e+07	 7.13124e+07	 
0.0975	 7.13892e+07	 7.13163e+07	 
0.0976	 7.13925e+07	 7.13194e+07	 
0.0977	 7.13951e+07	 7.13219e+07	 
0.0978	 7.1397e+07	 7.13237e+07	 
0.0979	 7.13983e+07	 7.13247e+07	 
0.098	 7.13988e+07	 7.13252e+07	 
0.0981	 7.13987e+07	 7.13249e+07	 
0.0982	 7.13979e+07	 7.13239e+07	 
0.0983	 7.13964e+07	 7.13223e+07	 
0.0984	 7.13943e+07	 7.13199e+07	 
0.0985	 7.13914e+07	 7.13169e+07	 
0.0986	 7.13878e+07	 7.13132e+07	 
0.0987	 7.13836e+07	 7.13088e+07	 
0.0988	 7.13786e+07	 7.13037e+07	 
0.0989	 7.13729e+07	 7.12979e+07	 
0.099	 7.13666e+07	 7.12914e+07	 
0.0991	 7.13595e+07	 7.12843e+07	 
0.0992	 7.13518e+07	 7.12764e+07	 
0.0993	 7.13433e+07	 7.12679e+07	 
0.0994	 7.13342e+07	 7.12586e+07	 
0.0995	 7.13243e+07	 7.12487e+07	 
0.0996	 7.13138e+07	 7.12381e+07	 
0.0997	 7.13025e+07	 7.12269e+07	 
0.0998	 7.12905e+07	 7.1215e+07	 
0.0999	 7.12779e+07	 7.12023e+07	 
0.1	 7.12645e+07	 7.11891e+07	 
0.1001	 7.12504e+07	 7.11751e+07	 
0.1002	 7.12357e+07	 7.11606e+07	 
0.1003	 7.12202e+07	 7.11453e+07	 
0.1004	 7.12041e+07	 7.11294e+07	 
0.1005	 7.11873e+07	 7.11129e+07	 
0.1006	 7.11698e+07	 7.10958e+07	 
0.1007	 7.11516e+07	 7.1078e+07	 
0.1008	 7.11328e+07	 7.10596e+07	 
0.1009	 7.11133e+07	 7.10406e+07	 
0.101	 7.10931e+07	 7.1021e+07	 
0.1011	 7.10723e+07	 7.10007e+07	 
0.1012	 7.10508e+07	 7.098e+07	 
0.1013	 7.10287e+07	 7.09586e+07	 
0.1014	 7.1006e+07	 7.09367e+07	 
0.1015	 7.09826e+07	 7.09142e+07	 
0.1016	 7.09587e+07	 7.08912e+07	 
0.1017	 7.09342e+07	 7.08676e+07	 
0.1018	 7.0909e+07	 7.08436e+07	 
0.1019	 7.08833e+07	 7.0819e+07	 
0.102	 7.08571e+07	 7.0794e+07	 
0.1021	 7.08303e+07	 7.07685e+07	 
0.1022	 7.0803e+07	 7.07425e+07	 
0.1023	 7.07752e+07	 7.0716e+07	 
0.1024	 7.07468e+07	 7.06892e+07	 
0.1025	 7.0718e+07	 7.06619e+07	 
0.1026	 7.06888e+07	 7.06342e+07	 
0.1027	 7.06591e+07	 7.06062e+07	 
0.1028	 7.06289e+07	 7.05778e+07	 
0.1029	 7.05984e+07	 7.0549e+07	 
0.103	 7.05674e+07	 7.05199e+07	 
0.1031	 7.05361e+07	 7.04905e+07	 
0.1032	 7.05045e+07	 7.04608e+07	 
0.1033	 7.04725e+07	 7.04309e+07	 
0.1034	 7.04403e+07	 7.04007e+07	 
0.1035	 7.04077e+07	 7.03702e+07	 
0.1036	 7.03749e+07	 7.03395e+07	 
0.1037	 7.03418e+07	 7.03087e+07	 
0.1038	 7.03086e+07	 7.02776e+07	 
0.1039	 7.02751e+07	 7.02464e+07	 
0.104	 7.02415e+07	 7.02151e+07	 
0.1041	 7.02077e+07	 7.01836e+07	 
0.1042	 7.01739e+07	 7.01521e+07	 
0.1043	 7.01399e+07	 7.01205e+07	 
0.1044	 7.01058e+07	 7.00888e+07	 
0.1045	 7.00717e+07	 7.0057e+07	 
0.1046	 7.00376e+07	 7.00253e+07	 
0.1047	 7.00035e+07	 6.99936e+07	 
0.1048	 6.99694e+07	 6.99618e+07	 
0.1049	 6.99353e+07	 6.99302e+07	 
0.105	 6.99014e+07	 6.98986e+07	 
0.1051	 6.98675e+07	 6.9867e+07	 
0.1052	 6.98337e+07	 6.98356e+07	 
0.1053	 6.98001e+07	 6.98043e+07	 
0.1054	 6.97666e+07	 6.97731e+07	 
0.1055	 6.97333e+07	 6.97421e+07	 
0.1056	 6.97002e+07	 6.97113e+07	 
0.1057	 6.96674e+07	 6.96807e+07	 
0.1058	 6.96348e+07	 6.96503e+07	 
0.1059	 6.96024e+07	 6.96201e+07	 
0.106	 6.95704e+07	 6.95901e+07	 
0.1061	 6.95386e+07	 6.95604e+07	 
0.1062	 6.95072e+07	 6.9531e+07	 
0.1063	 6.94761e+07	 6.95019e+07	 
0.1064	 6.94454e+07	 6.94731e+07	 
0.1065	 6.94151e+07	 6.94447e+07	 
0.1066	 6.93852e+07	 6.94166e+07	 
0.1067	 6.93556e+07	 6.93888e+07	 
0.1068	 6.93265e+07	 6.93614e+07	 
0.1069	 6.92979e+07	 6.93344e+07	 
0.107	 6.92696e+07	 6.93078e+07	 
0.1071	 6.92419e+07	 6.92816e+07	 
0.1072	 6.92146e+07	 6.92558e+07	 
0.1073	 6.91879e+07	 6.92305e+07	 
0.1074	 6.91616e+07	 6.92056e+07	 
0.1075	 6.91359e+07	 6.91812e+07	 
0.1076	 6.91107e+07	 6.91572e+07	 
0.1077	 6.9086e+07	 6.91337e+07	 
0.1078	 6.90619e+07	 6.91107e+07	 
0.1079	 6.90383e+07	 6.90882e+07	 
0.108	 6.90153e+07	 6.90663e+07	 
0.1081	 6.89928e+07	 6.90448e+07	 
0.1082	 6.8971e+07	 6.90238e+07	 
0.1083	 6.89497e+07	 6.90034e+07	 
0.1084	 6.8929e+07	 6.89836e+07	 
0.1085	 6.8909e+07	 6.89642e+07	 
0.1086	 6.88895e+07	 6.89455e+07	 
0.1087	 6.88706e+07	 6.89273e+07	 
0.1088	 6.88523e+07	 6.89096e+07	 
0.1089	 6.88347e+07	 6.88925e+07	 
0.109	 6.88177e+07	 6.8876e+07	 
0.1091	 6.88013e+07	 6.88601e+07	 
0.1092	 6.87855e+07	 6.88448e+07	 
0.1093	 6.87704e+07	 6.88301e+07	 
0.1094	 6.87559e+07	 6.88159e+07	 
0.1095	 6.8742e+07	 6.88024e+07	 
0.1096	 6.87287e+07	 6.87894e+07	 
0.1097	 6.87161e+07	 6.87771e+07	 
0.1098	 6.87041e+07	 6.87653e+07	 
0.1099	 6.86928e+07	 6.87542e+07	 
0.11	 6.86821e+07	 6.87437e+07	 
0.1101	 6.86721e+07	 6.87337e+07	 
0.1102	 6.86626e+07	 6.87244e+07	 
0.1103	 6.86539e+07	 6.87158e+07	 
0.1104	 6.86457e+07	 6.87077e+07	 
0.1105	 6.86382e+07	 6.87002e+07	 
0.1106	 6.86314e+07	 6.86934e+07	 
0.1107	 6.86251e+07	 6.86872e+07	 
0.1108	 6.86195e+07	 6.86816e+07	 
0.1109	 6.86146e+07	 6.86766e+07	 
0.111	 6.86103e+07	 6.86722e+07	 
0.1111	 6.86066e+07	 6.86685e+07	 
0.1112	 6.86035e+07	 6.86654e+07	 
0.1113	 6.86011e+07	 6.86629e+07	 
0.1114	 6.85993e+07	 6.8661e+07	 
0.1115	 6.85982e+07	 6.86597e+07	 
0.1116	 6.85976e+07	 6.8659e+07	 
0.1117	 6.85977e+07	 6.8659e+07	 
0.1118	 6.85984e+07	 6.86596e+07	 
0.1119	 6.85998e+07	 6.86607e+07	 
0.112	 6.86017e+07	 6.86625e+07	 
0.1121	 6.86043e+07	 6.86649e+07	 
0.1122	 6.86075e+07	 6.86679e+07	 
0.1123	 6.86113e+07	 6.86715e+07	 
0.1124	 6.86157e+07	 6.86756e+07	 
0.1125	 6.86207e+07	 6.86804e+07	 
0.1126	 6.86264e+07	 6.86858e+07	 
0.1127	 6.86326e+07	 6.86918e+07	 
0.1128	 6.86394e+07	 6.86983e+07	 
0.1129	 6.86469e+07	 6.87054e+07	 
0.113	 6.86549e+07	 6.87131e+07	 
0.1131	 6.86635e+07	 6.87214e+07	 
0.1132	 6.86727e+07	 6.87302e+07	 
0.1133	 6.86825e+07	 6.87396e+07	 
0.1134	 6.86928e+07	 6.87496e+07	 
0.1135	 6.87038e+07	 6.876e+07	 
0.1136	 6.87153e+07	 6.87711e+07	 
0.1137	 6.87273e+07	 6.87827e+07	 
0.1138	 6.87399e+07	 6.87948e+07	 
